FIPStxt,State,Area_Name,Attribute,Value
22007,LA,Assumption Parish,R_INTERNATIONAL_MIG_2022,0
22007,LA,Assumption Parish,R_INTERNATIONAL_MIG_2023,0
22007,LA,Assumption Parish,R_DOMESTIC_MIG_2021,-10.1
22007,LA,Assumption Parish,R_DOMESTIC_MIG_2022,-5.3
22007,LA,Assumption Parish,R_DOMESTIC_MIG_2023,-10.1
22007,LA,Assumption Parish,R_NET_MIG_2021,-10
22007,LA,Assumption Parish,R_NET_MIG_2022,-5.2
22007,LA,Assumption Parish,R_NET_MIG_2023,-10
22009,LA,Avoyelles Parish,Rural_Urban_Continuum_Code_2013,6
22009,LA,Avoyelles Parish,Rural_Urban_Continuum_Code_2023,6
22009,LA,Avoyelles Parish,Urban_Influence_2013,6
22009,LA,Avoyelles Parish,Economic_typology_2015,0
22009,LA,Avoyelles Parish,CENSUS_2020_POP,39693
22009,LA,Avoyelles Parish,ESTIMATES_BASE_2020,39692
22009,LA,Avoyelles Parish,POP_ESTIMATE_2020,39646
22009,LA,Avoyelles Parish,POP_ESTIMATE_2021,39261
22009,LA,Avoyelles Parish,POP_ESTIMATE_2022,38715
22009,LA,Avoyelles Parish,POP_ESTIMATE_2023,38408
22009,LA,Avoyelles Parish,N_POP_CHG_2020,-46
22009,LA,Avoyelles Parish,N_POP_CHG_2021,-385
22009,LA,Avoyelles Parish,N_POP_CHG_2022,-546
22009,LA,Avoyelles Parish,N_POP_CHG_2023,-307
22009,LA,Avoyelles Parish,BIRTHS_2020,129
22009,LA,Avoyelles Parish,BIRTHS_2021,474
22009,LA,Avoyelles Parish,BIRTHS_2022,464
22009,LA,Avoyelles Parish,BIRTHS_2023,442
22009,LA,Avoyelles Parish,DEATHS_2020,141
22009,LA,Avoyelles Parish,DEATHS_2021,621
22009,LA,Avoyelles Parish,DEATHS_2022,631
22009,LA,Avoyelles Parish,DEATHS_2023,578
22009,LA,Avoyelles Parish,NATURAL_CHG_2020,-12
22009,LA,Avoyelles Parish,NATURAL_CHG_2021,-147
22009,LA,Avoyelles Parish,NATURAL_CHG_2022,-167
22009,LA,Avoyelles Parish,NATURAL_CHG_2023,-136
22009,LA,Avoyelles Parish,INTERNATIONAL_MIG_2020,0
22009,LA,Avoyelles Parish,INTERNATIONAL_MIG_2021,2
22009,LA,Avoyelles Parish,INTERNATIONAL_MIG_2022,24
22009,LA,Avoyelles Parish,INTERNATIONAL_MIG_2023,29
22009,LA,Avoyelles Parish,DOMESTIC_MIG_2020,-39
22009,LA,Avoyelles Parish,DOMESTIC_MIG_2021,-255
22009,LA,Avoyelles Parish,DOMESTIC_MIG_2022,-400
22009,LA,Avoyelles Parish,DOMESTIC_MIG_2023,-205
22009,LA,Avoyelles Parish,NET_MIG_2020,-39
22009,LA,Avoyelles Parish,NET_MIG_2021,-253
22009,LA,Avoyelles Parish,NET_MIG_2022,-376
22009,LA,Avoyelles Parish,NET_MIG_2023,-176
22009,LA,Avoyelles Parish,RESIDUAL_2020,5
22009,LA,Avoyelles Parish,RESIDUAL_2021,15
22009,LA,Avoyelles Parish,RESIDUAL_2022,-3
22009,LA,Avoyelles Parish,RESIDUAL_2023,5
22009,LA,Avoyelles Parish,GQ_ESTIMATES_BASE_2020,2807
22009,LA,Avoyelles Parish,GQ_ESTIMATES_2020,2807
22009,LA,Avoyelles Parish,GQ_ESTIMATES_2021,2807
22009,LA,Avoyelles Parish,GQ_ESTIMATES_2022,2805
22009,LA,Avoyelles Parish,GQ_ESTIMATES_2023,2803
22009,LA,Avoyelles Parish,R_BIRTH_2021,12
22009,LA,Avoyelles Parish,R_BIRTH_2022,11.9
22009,LA,Avoyelles Parish,R_BIRTH_2023,11.5
22009,LA,Avoyelles Parish,R_DEATH_2021,15.7
22009,LA,Avoyelles Parish,R_DEATH_2022,16.2
22009,LA,Avoyelles Parish,R_DEATH_2023,15
22009,LA,Avoyelles Parish,R_NATURAL_CHG_2021,-3.7
22009,LA,Avoyelles Parish,R_NATURAL_CHG_2022,-4.3
22009,LA,Avoyelles Parish,R_NATURAL_CHG_2023,-3.5
22009,LA,Avoyelles Parish,R_INTERNATIONAL_MIG_2021,0.1
22009,LA,Avoyelles Parish,R_INTERNATIONAL_MIG_2022,0.6
22009,LA,Avoyelles Parish,R_INTERNATIONAL_MIG_2023,0.8
22009,LA,Avoyelles Parish,R_DOMESTIC_MIG_2021,-6.5
22009,LA,Avoyelles Parish,R_DOMESTIC_MIG_2022,-10.3
22009,LA,Avoyelles Parish,R_DOMESTIC_MIG_2023,-5.3
22009,LA,Avoyelles Parish,R_NET_MIG_2021,-6.4
22009,LA,Avoyelles Parish,R_NET_MIG_2022,-9.6
22009,LA,Avoyelles Parish,R_NET_MIG_2023,-4.6
22011,LA,Beauregard Parish,Rural_Urban_Continuum_Code_2013,6
22011,LA,Beauregard Parish,Rural_Urban_Continuum_Code_2023,6
22011,LA,Beauregard Parish,Urban_Influence_2013,5
22011,LA,Beauregard Parish,Economic_typology_2015,0
22011,LA,Beauregard Parish,CENSUS_2020_POP,36549
22011,LA,Beauregard Parish,ESTIMATES_BASE_2020,36555
22011,LA,Beauregard Parish,POP_ESTIMATE_2020,36605
22011,LA,Beauregard Parish,POP_ESTIMATE_2021,36668
22011,LA,Beauregard Parish,POP_ESTIMATE_2022,36624
22011,LA,Beauregard Parish,POP_ESTIMATE_2023,36827
22011,LA,Beauregard Parish,N_POP_CHG_2020,50
22011,LA,Beauregard Parish,N_POP_CHG_2021,63
22011,LA,Beauregard Parish,N_POP_CHG_2022,-44
22011,LA,Beauregard Parish,N_POP_CHG_2023,203
22011,LA,Beauregard Parish,BIRTHS_2020,108
22011,LA,Beauregard Parish,BIRTHS_2021,528
22011,LA,Beauregard Parish,BIRTHS_2022,505
22011,LA,Beauregard Parish,BIRTHS_2023,508
22011,LA,Beauregard Parish,DEATHS_2020,106
22011,LA,Beauregard Parish,DEATHS_2021,483
22011,LA,Beauregard Parish,DEATHS_2022,469
22011,LA,Beauregard Parish,DEATHS_2023,433
22011,LA,Beauregard Parish,NATURAL_CHG_2020,2
22011,LA,Beauregard Parish,NATURAL_CHG_2021,45
22011,LA,Beauregard Parish,NATURAL_CHG_2022,36
22011,LA,Beauregard Parish,NATURAL_CHG_2023,75
22011,LA,Beauregard Parish,INTERNATIONAL_MIG_2020,0
22011,LA,Beauregard Parish,INTERNATIONAL_MIG_2021,7
22011,LA,Beauregard Parish,INTERNATIONAL_MIG_2022,4
22011,LA,Beauregard Parish,INTERNATIONAL_MIG_2023,8
22011,LA,Beauregard Parish,DOMESTIC_MIG_2020,38
22011,LA,Beauregard Parish,DOMESTIC_MIG_2021,-11
22011,LA,Beauregard Parish,DOMESTIC_MIG_2022,-68
22011,LA,Beauregard Parish,DOMESTIC_MIG_2023,120
22011,LA,Beauregard Parish,NET_MIG_2020,38
22011,LA,Beauregard Parish,NET_MIG_2021,-4
22011,LA,Beauregard Parish,NET_MIG_2022,-64
22011,LA,Beauregard Parish,NET_MIG_2023,128
22011,LA,Beauregard Parish,RESIDUAL_2020,10
22011,LA,Beauregard Parish,RESIDUAL_2021,22
22011,LA,Beauregard Parish,RESIDUAL_2022,-16
22011,LA,Beauregard Parish,RESIDUAL_2023,0
22011,LA,Beauregard Parish,GQ_ESTIMATES_BASE_2020,1062
22011,LA,Beauregard Parish,GQ_ESTIMATES_2020,1062
22011,LA,Beauregard Parish,GQ_ESTIMATES_2021,1062
22011,LA,Beauregard Parish,GQ_ESTIMATES_2022,1060
22011,LA,Beauregard Parish,GQ_ESTIMATES_2023,1058
22011,LA,Beauregard Parish,R_BIRTH_2021,14.4
22011,LA,Beauregard Parish,R_BIRTH_2022,13.8
22011,LA,Beauregard Parish,R_BIRTH_2023,13.8
22011,LA,Beauregard Parish,R_DEATH_2021,13.2
22011,LA,Beauregard Parish,R_DEATH_2022,12.8
22011,LA,Beauregard Parish,R_DEATH_2023,11.8
22011,LA,Beauregard Parish,R_NATURAL_CHG_2021,1.2
22011,LA,Beauregard Parish,R_NATURAL_CHG_2022,1
22011,LA,Beauregard Parish,R_NATURAL_CHG_2023,2
22011,LA,Beauregard Parish,R_INTERNATIONAL_MIG_2021,0.2
22011,LA,Beauregard Parish,R_INTERNATIONAL_MIG_2022,0.1
22011,LA,Beauregard Parish,R_INTERNATIONAL_MIG_2023,0.2
22011,LA,Beauregard Parish,R_DOMESTIC_MIG_2021,-0.3
22011,LA,Beauregard Parish,R_DOMESTIC_MIG_2022,-1.9
22011,LA,Beauregard Parish,R_DOMESTIC_MIG_2023,3.3
22011,LA,Beauregard Parish,R_NET_MIG_2021,-0.1
22011,LA,Beauregard Parish,R_NET_MIG_2022,-1.7
22011,LA,Beauregard Parish,R_NET_MIG_2023,3.5
22013,LA,Bienville Parish,Rural_Urban_Continuum_Code_2013,6
22013,LA,Bienville Parish,Rural_Urban_Continuum_Code_2023,8
22013,LA,Bienville Parish,Urban_Influence_2013,6
22013,LA,Bienville Parish,Economic_typology_2015,3
22013,LA,Bienville Parish,CENSUS_2020_POP,12981
22013,LA,Bienville Parish,ESTIMATES_BASE_2020,12983
22013,LA,Bienville Parish,POP_ESTIMATE_2020,12913
22013,LA,Bienville Parish,POP_ESTIMATE_2021,12779
22013,LA,Bienville Parish,POP_ESTIMATE_2022,12612
22013,LA,Bienville Parish,POP_ESTIMATE_2023,12366
22013,LA,Bienville Parish,N_POP_CHG_2020,-70
22013,LA,Bienville Parish,N_POP_CHG_2021,-134
22013,LA,Bienville Parish,N_POP_CHG_2022,-167
22013,LA,Bienville Parish,N_POP_CHG_2023,-246
22013,LA,Bienville Parish,BIRTHS_2020,44
22013,LA,Bienville Parish,BIRTHS_2021,151
22013,LA,Bienville Parish,BIRTHS_2022,165
22013,LA,Bienville Parish,BIRTHS_2023,165
22013,LA,Bienville Parish,DEATHS_2020,68
22013,LA,Bienville Parish,DEATHS_2021,269
22013,LA,Bienville Parish,DEATHS_2022,270
22013,LA,Bienville Parish,DEATHS_2023,253
22013,LA,Bienville Parish,NATURAL_CHG_2020,-24
22013,LA,Bienville Parish,NATURAL_CHG_2021,-118
22013,LA,Bienville Parish,NATURAL_CHG_2022,-105
22013,LA,Bienville Parish,NATURAL_CHG_2023,-88
22013,LA,Bienville Parish,INTERNATIONAL_MIG_2020,0
22013,LA,Bienville Parish,INTERNATIONAL_MIG_2021,6
22013,LA,Bienville Parish,INTERNATIONAL_MIG_2022,14
22013,LA,Bienville Parish,INTERNATIONAL_MIG_2023,4
22013,LA,Bienville Parish,DOMESTIC_MIG_2020,-42
22013,LA,Bienville Parish,DOMESTIC_MIG_2021,-27
22013,LA,Bienville Parish,DOMESTIC_MIG_2022,-75
22013,LA,Bienville Parish,DOMESTIC_MIG_2023,-162
22013,LA,Bienville Parish,NET_MIG_2020,-42
22013,LA,Bienville Parish,NET_MIG_2021,-21
22013,LA,Bienville Parish,NET_MIG_2022,-61
22013,LA,Bienville Parish,NET_MIG_2023,-158
22013,LA,Bienville Parish,RESIDUAL_2020,-4
22013,LA,Bienville Parish,RESIDUAL_2021,5
22013,LA,Bienville Parish,RESIDUAL_2022,-1
22013,LA,Bienville Parish,RESIDUAL_2023,0
22013,LA,Bienville Parish,GQ_ESTIMATES_BASE_2020,311
22013,LA,Bienville Parish,GQ_ESTIMATES_2020,311
22013,LA,Bienville Parish,GQ_ESTIMATES_2021,311
22013,LA,Bienville Parish,GQ_ESTIMATES_2022,311
22013,LA,Bienville Parish,GQ_ESTIMATES_2023,311
22013,LA,Bienville Parish,R_BIRTH_2021,11.8
22013,LA,Bienville Parish,R_BIRTH_2022,13
22013,LA,Bienville Parish,R_BIRTH_2023,13.2
22013,LA,Bienville Parish,R_DEATH_2021,20.9
22013,LA,Bienville Parish,R_DEATH_2022,21.3
22013,LA,Bienville Parish,R_DEATH_2023,20.3
22013,LA,Bienville Parish,R_NATURAL_CHG_2021,-9.2
22013,LA,Bienville Parish,R_NATURAL_CHG_2022,-8.3
22013,LA,Bienville Parish,R_NATURAL_CHG_2023,-7
22013,LA,Bienville Parish,R_INTERNATIONAL_MIG_2021,0.5
22013,LA,Bienville Parish,R_INTERNATIONAL_MIG_2022,1.1
22013,LA,Bienville Parish,R_INTERNATIONAL_MIG_2023,0.3
22013,LA,Bienville Parish,R_DOMESTIC_MIG_2021,-2.1
22013,LA,Bienville Parish,R_DOMESTIC_MIG_2022,-5.9
22013,LA,Bienville Parish,R_DOMESTIC_MIG_2023,-13
22013,LA,Bienville Parish,R_NET_MIG_2021,-1.6
22013,LA,Bienville Parish,R_NET_MIG_2022,-4.8
22013,LA,Bienville Parish,R_NET_MIG_2023,-12.7
22015,LA,Bossier Parish,Rural_Urban_Continuum_Code_2013,2
22015,LA,Bossier Parish,Rural_Urban_Continuum_Code_2023,2
22015,LA,Bossier Parish,Urban_Influence_2013,2
22015,LA,Bossier Parish,Economic_typology_2015,0
22015,LA,Bossier Parish,CENSUS_2020_POP,128746
22015,LA,Bossier Parish,ESTIMATES_BASE_2020,128732
22015,LA,Bossier Parish,POP_ESTIMATE_2020,128721
22015,LA,Bossier Parish,POP_ESTIMATE_2021,129323
22015,LA,Bossier Parish,POP_ESTIMATE_2022,129153
22015,LA,Bossier Parish,POP_ESTIMATE_2023,129795
22015,LA,Bossier Parish,N_POP_CHG_2020,-11
22015,LA,Bossier Parish,N_POP_CHG_2021,602
22015,LA,Bossier Parish,N_POP_CHG_2022,-170
22015,LA,Bossier Parish,N_POP_CHG_2023,642
22015,LA,Bossier Parish,BIRTHS_2020,386
22015,LA,Bossier Parish,BIRTHS_2021,1581
22015,LA,Bossier Parish,BIRTHS_2022,1572
22015,LA,Bossier Parish,BIRTHS_2023,1573
22015,LA,Bossier Parish,DEATHS_2020,292
22015,LA,Bossier Parish,DEATHS_2021,1386
22015,LA,Bossier Parish,DEATHS_2022,1369
22015,LA,Bossier Parish,DEATHS_2023,1223
22015,LA,Bossier Parish,NATURAL_CHG_2020,94
22015,LA,Bossier Parish,NATURAL_CHG_2021,195
22015,LA,Bossier Parish,NATURAL_CHG_2022,203
22015,LA,Bossier Parish,NATURAL_CHG_2023,350
22015,LA,Bossier Parish,INTERNATIONAL_MIG_2020,6
22015,LA,Bossier Parish,INTERNATIONAL_MIG_2021,83
22015,LA,Bossier Parish,INTERNATIONAL_MIG_2022,306
22015,LA,Bossier Parish,INTERNATIONAL_MIG_2023,300
22015,LA,Bossier Parish,DOMESTIC_MIG_2020,-135
22015,LA,Bossier Parish,DOMESTIC_MIG_2021,226
22015,LA,Bossier Parish,DOMESTIC_MIG_2022,-662
22015,LA,Bossier Parish,DOMESTIC_MIG_2023,-14
22015,LA,Bossier Parish,NET_MIG_2020,-129
22015,LA,Bossier Parish,NET_MIG_2021,309
22015,LA,Bossier Parish,NET_MIG_2022,-356
22015,LA,Bossier Parish,NET_MIG_2023,286
22015,LA,Bossier Parish,RESIDUAL_2020,24
22015,LA,Bossier Parish,RESIDUAL_2021,98
22015,LA,Bossier Parish,RESIDUAL_2022,-17
22015,LA,Bossier Parish,RESIDUAL_2023,6
22015,LA,Bossier Parish,GQ_ESTIMATES_BASE_2020,2180
22015,LA,Bossier Parish,GQ_ESTIMATES_2020,2180
22015,LA,Bossier Parish,GQ_ESTIMATES_2021,2154
22015,LA,Bossier Parish,GQ_ESTIMATES_2022,2124
22015,LA,Bossier Parish,GQ_ESTIMATES_2023,2123
22015,LA,Bossier Parish,R_BIRTH_2021,12.3
22015,LA,Bossier Parish,R_BIRTH_2022,12.2
22015,LA,Bossier Parish,R_BIRTH_2023,12.1
22015,LA,Bossier Parish,R_DEATH_2021,10.7
22015,LA,Bossier Parish,R_DEATH_2022,10.6
22015,LA,Bossier Parish,R_DEATH_2023,9.4
22015,LA,Bossier Parish,R_NATURAL_CHG_2021,1.5
22015,LA,Bossier Parish,R_NATURAL_CHG_2022,1.6
22015,LA,Bossier Parish,R_NATURAL_CHG_2023,2.7
22015,LA,Bossier Parish,R_INTERNATIONAL_MIG_2021,0.6
22015,LA,Bossier Parish,R_INTERNATIONAL_MIG_2022,2.4
22015,LA,Bossier Parish,R_INTERNATIONAL_MIG_2023,2.3
22015,LA,Bossier Parish,R_DOMESTIC_MIG_2021,1.8
22015,LA,Bossier Parish,R_DOMESTIC_MIG_2022,-5.1
22015,LA,Bossier Parish,R_DOMESTIC_MIG_2023,-0.1
22015,LA,Bossier Parish,R_NET_MIG_2021,2.4
22015,LA,Bossier Parish,R_NET_MIG_2022,-2.8
22015,LA,Bossier Parish,R_NET_MIG_2023,2.2
22017,LA,Caddo Parish,Rural_Urban_Continuum_Code_2013,2
22017,LA,Caddo Parish,Rural_Urban_Continuum_Code_2023,2
22017,LA,Caddo Parish,Urban_Influence_2013,2
22017,LA,Caddo Parish,Economic_typology_2015,0
22017,LA,Caddo Parish,CENSUS_2020_POP,237848
22017,LA,Caddo Parish,ESTIMATES_BASE_2020,237865
22017,LA,Caddo Parish,POP_ESTIMATE_2020,236945
22017,LA,Caddo Parish,POP_ESTIMATE_2021,232658
22017,LA,Caddo Parish,POP_ESTIMATE_2022,228934
22017,LA,Caddo Parish,POP_ESTIMATE_2023,226386
22017,LA,Caddo Parish,N_POP_CHG_2020,-920
22017,LA,Caddo Parish,N_POP_CHG_2021,-4287
22017,LA,Caddo Parish,N_POP_CHG_2022,-3724
22017,LA,Caddo Parish,N_POP_CHG_2023,-2548
22017,LA,Caddo Parish,BIRTHS_2020,696
22017,LA,Caddo Parish,BIRTHS_2021,2824
22017,LA,Caddo Parish,BIRTHS_2022,2744
22017,LA,Caddo Parish,BIRTHS_2023,2748
22017,LA,Caddo Parish,DEATHS_2020,933
22017,LA,Caddo Parish,DEATHS_2021,3558
22017,LA,Caddo Parish,DEATHS_2022,3343
22017,LA,Caddo Parish,DEATHS_2023,2818
22017,LA,Caddo Parish,NATURAL_CHG_2020,-237
22017,LA,Caddo Parish,NATURAL_CHG_2021,-734
22017,LA,Caddo Parish,NATURAL_CHG_2022,-599
22017,LA,Caddo Parish,NATURAL_CHG_2023,-70
22017,LA,Caddo Parish,INTERNATIONAL_MIG_2020,0
22017,LA,Caddo Parish,INTERNATIONAL_MIG_2021,38
22017,LA,Caddo Parish,INTERNATIONAL_MIG_2022,123
22017,LA,Caddo Parish,INTERNATIONAL_MIG_2023,141
22017,LA,Caddo Parish,DOMESTIC_MIG_2020,-662
22017,LA,Caddo Parish,DOMESTIC_MIG_2021,-3525
22017,LA,Caddo Parish,DOMESTIC_MIG_2022,-3278
22017,LA,Caddo Parish,DOMESTIC_MIG_2023,-2616
22017,LA,Caddo Parish,NET_MIG_2020,-662
22017,LA,Caddo Parish,NET_MIG_2021,-3487
22017,LA,Caddo Parish,NET_MIG_2022,-3155
22017,LA,Caddo Parish,NET_MIG_2023,-2475
22017,LA,Caddo Parish,RESIDUAL_2020,-21
22017,LA,Caddo Parish,RESIDUAL_2021,-66
22017,LA,Caddo Parish,RESIDUAL_2022,30
22017,LA,Caddo Parish,RESIDUAL_2023,-3
22017,LA,Caddo Parish,GQ_ESTIMATES_BASE_2020,4055
22017,LA,Caddo Parish,GQ_ESTIMATES_2020,4056
22017,LA,Caddo Parish,GQ_ESTIMATES_2021,4055
22017,LA,Caddo Parish,GQ_ESTIMATES_2022,4052
22017,LA,Caddo Parish,GQ_ESTIMATES_2023,4052
22017,LA,Caddo Parish,R_BIRTH_2021,12
22017,LA,Caddo Parish,R_BIRTH_2022,11.9
22017,LA,Caddo Parish,R_BIRTH_2023,12.1
22017,LA,Caddo Parish,R_DEATH_2021,15.2
22017,LA,Caddo Parish,R_DEATH_2022,14.5
22017,LA,Caddo Parish,R_DEATH_2023,12.4
22017,LA,Caddo Parish,R_NATURAL_CHG_2021,-3.1
22017,LA,Caddo Parish,R_NATURAL_CHG_2022,-2.6
22017,LA,Caddo Parish,R_NATURAL_CHG_2023,-0.3
22017,LA,Caddo Parish,R_INTERNATIONAL_MIG_2021,0.2
22017,LA,Caddo Parish,R_INTERNATIONAL_MIG_2022,0.5
22017,LA,Caddo Parish,R_INTERNATIONAL_MIG_2023,0.6
22017,LA,Caddo Parish,R_DOMESTIC_MIG_2021,-15
22017,LA,Caddo Parish,R_DOMESTIC_MIG_2022,-14.2
22017,LA,Caddo Parish,R_DOMESTIC_MIG_2023,-11.5
22017,LA,Caddo Parish,R_NET_MIG_2021,-14.9
22017,LA,Caddo Parish,R_NET_MIG_2022,-13.7
22017,LA,Caddo Parish,R_NET_MIG_2023,-10.9
22019,LA,Calcasieu Parish,Rural_Urban_Continuum_Code_2013,3
22019,LA,Calcasieu Parish,Rural_Urban_Continuum_Code_2023,2
22019,LA,Calcasieu Parish,Urban_Influence_2013,2
22019,LA,Calcasieu Parish,Economic_typology_2015,0
22019,LA,Calcasieu Parish,CENSUS_2020_POP,216785
22019,LA,Calcasieu Parish,ESTIMATES_BASE_2020,216783
22019,LA,Calcasieu Parish,POP_ESTIMATE_2020,216481
22019,LA,Calcasieu Parish,POP_ESTIMATE_2021,204914
22019,LA,Calcasieu Parish,POP_ESTIMATE_2022,202288
22019,LA,Calcasieu Parish,POP_ESTIMATE_2023,203761
22019,LA,Calcasieu Parish,N_POP_CHG_2020,-302
22019,LA,Calcasieu Parish,N_POP_CHG_2021,-11567
22019,LA,Calcasieu Parish,N_POP_CHG_2022,-2626
22019,LA,Calcasieu Parish,N_POP_CHG_2023,1473
22019,LA,Calcasieu Parish,BIRTHS_2020,659
22019,LA,Calcasieu Parish,BIRTHS_2021,2485
22019,LA,Calcasieu Parish,BIRTHS_2022,2523
22019,LA,Calcasieu Parish,BIRTHS_2023,2499
22019,LA,Calcasieu Parish,DEATHS_2020,603
22019,LA,Calcasieu Parish,DEATHS_2021,2655
22019,LA,Calcasieu Parish,DEATHS_2022,2399
22019,LA,Calcasieu Parish,DEATHS_2023,2060
22019,LA,Calcasieu Parish,NATURAL_CHG_2020,56
22019,LA,Calcasieu Parish,NATURAL_CHG_2021,-170
22019,LA,Calcasieu Parish,NATURAL_CHG_2022,124
22019,LA,Calcasieu Parish,NATURAL_CHG_2023,439
22019,LA,Calcasieu Parish,INTERNATIONAL_MIG_2020,6
22019,LA,Calcasieu Parish,INTERNATIONAL_MIG_2021,139
22019,LA,Calcasieu Parish,INTERNATIONAL_MIG_2022,341
22019,LA,Calcasieu Parish,INTERNATIONAL_MIG_2023,393
22019,LA,Calcasieu Parish,DOMESTIC_MIG_2020,-388
22019,LA,Calcasieu Parish,DOMESTIC_MIG_2021,-10937
22019,LA,Calcasieu Parish,DOMESTIC_MIG_2022,-3130
22019,LA,Calcasieu Parish,DOMESTIC_MIG_2023,650
22019,LA,Calcasieu Parish,NET_MIG_2020,-382
22019,LA,Calcasieu Parish,NET_MIG_2021,-10798
22019,LA,Calcasieu Parish,NET_MIG_2022,-2789
22019,LA,Calcasieu Parish,NET_MIG_2023,1043
22019,LA,Calcasieu Parish,RESIDUAL_2020,24
22019,LA,Calcasieu Parish,RESIDUAL_2021,-599
22019,LA,Calcasieu Parish,RESIDUAL_2022,39
22019,LA,Calcasieu Parish,RESIDUAL_2023,-9
22019,LA,Calcasieu Parish,GQ_ESTIMATES_BASE_2020,2597
22019,LA,Calcasieu Parish,GQ_ESTIMATES_2020,2597
22019,LA,Calcasieu Parish,GQ_ESTIMATES_2021,2592
22019,LA,Calcasieu Parish,GQ_ESTIMATES_2022,2597
22019,LA,Calcasieu Parish,GQ_ESTIMATES_2023,2597
22019,LA,Calcasieu Parish,R_BIRTH_2021,11.8
22019,LA,Calcasieu Parish,R_BIRTH_2022,12.4
22019,LA,Calcasieu Parish,R_BIRTH_2023,12.3
22019,LA,Calcasieu Parish,R_DEATH_2021,12.6
22019,LA,Calcasieu Parish,R_DEATH_2022,11.8
22019,LA,Calcasieu Parish,R_DEATH_2023,10.1
22019,LA,Calcasieu Parish,R_NATURAL_CHG_2021,-0.8
22019,LA,Calcasieu Parish,R_NATURAL_CHG_2022,0.6
22019,LA,Calcasieu Parish,R_NATURAL_CHG_2023,2.2
22019,LA,Calcasieu Parish,R_INTERNATIONAL_MIG_2021,0.7
22019,LA,Calcasieu Parish,R_INTERNATIONAL_MIG_2022,1.7
22019,LA,Calcasieu Parish,R_INTERNATIONAL_MIG_2023,1.9
22019,LA,Calcasieu Parish,R_DOMESTIC_MIG_2021,-51.9
22019,LA,Calcasieu Parish,R_DOMESTIC_MIG_2022,-15.4
22019,LA,Calcasieu Parish,R_DOMESTIC_MIG_2023,3.2
22019,LA,Calcasieu Parish,R_NET_MIG_2021,-51.2
22019,LA,Calcasieu Parish,R_NET_MIG_2022,-13.7
22019,LA,Calcasieu Parish,R_NET_MIG_2023,5.1
22021,LA,Caldwell Parish,Rural_Urban_Continuum_Code_2013,8
22021,LA,Caldwell Parish,Rural_Urban_Continuum_Code_2023,8
22021,LA,Caldwell Parish,Urban_Influence_2013,7
22021,LA,Caldwell Parish,Economic_typology_2015,0
22021,LA,Caldwell Parish,CENSUS_2020_POP,9645
22021,LA,Caldwell Parish,ESTIMATES_BASE_2020,9646
22021,LA,Caldwell Parish,POP_ESTIMATE_2020,9615
22021,LA,Caldwell Parish,POP_ESTIMATE_2021,9576
22021,LA,Caldwell Parish,POP_ESTIMATE_2022,9493
22021,LA,Caldwell Parish,POP_ESTIMATE_2023,9389
22021,LA,Caldwell Parish,N_POP_CHG_2020,-31
22021,LA,Caldwell Parish,N_POP_CHG_2021,-39
22021,LA,Caldwell Parish,N_POP_CHG_2022,-83
22021,LA,Caldwell Parish,N_POP_CHG_2023,-104
22021,LA,Caldwell Parish,BIRTHS_2020,26
22021,LA,Caldwell Parish,BIRTHS_2021,107
22021,LA,Caldwell Parish,BIRTHS_2022,87
22021,LA,Caldwell Parish,BIRTHS_2023,85
22021,LA,Caldwell Parish,DEATHS_2020,37
22021,LA,Caldwell Parish,DEATHS_2021,160
22021,LA,Caldwell Parish,DEATHS_2022,158
22021,LA,Caldwell Parish,DEATHS_2023,148
22021,LA,Caldwell Parish,NATURAL_CHG_2020,-11
22021,LA,Caldwell Parish,NATURAL_CHG_2021,-53
22021,LA,Caldwell Parish,NATURAL_CHG_2022,-71
22021,LA,Caldwell Parish,NATURAL_CHG_2023,-63
22021,LA,Caldwell Parish,INTERNATIONAL_MIG_2020,0
22021,LA,Caldwell Parish,INTERNATIONAL_MIG_2021,1
22021,LA,Caldwell Parish,INTERNATIONAL_MIG_2022,1
22021,LA,Caldwell Parish,INTERNATIONAL_MIG_2023,2
22021,LA,Caldwell Parish,DOMESTIC_MIG_2020,-19
22021,LA,Caldwell Parish,DOMESTIC_MIG_2021,7
22021,LA,Caldwell Parish,DOMESTIC_MIG_2022,-11
22021,LA,Caldwell Parish,DOMESTIC_MIG_2023,-44
22021,LA,Caldwell Parish,NET_MIG_2020,-19
22021,LA,Caldwell Parish,NET_MIG_2021,8
22021,LA,Caldwell Parish,NET_MIG_2022,-10
22021,LA,Caldwell Parish,NET_MIG_2023,-42
22021,LA,Caldwell Parish,RESIDUAL_2020,-1
22021,LA,Caldwell Parish,RESIDUAL_2021,6
22021,LA,Caldwell Parish,RESIDUAL_2022,-2
22021,LA,Caldwell Parish,RESIDUAL_2023,1
22021,LA,Caldwell Parish,GQ_ESTIMATES_BASE_2020,708
22021,LA,Caldwell Parish,GQ_ESTIMATES_2020,708
22021,LA,Caldwell Parish,GQ_ESTIMATES_2021,708
22021,LA,Caldwell Parish,GQ_ESTIMATES_2022,708
22021,LA,Caldwell Parish,GQ_ESTIMATES_2023,708
22021,LA,Caldwell Parish,R_BIRTH_2021,11.2
22021,LA,Caldwell Parish,R_BIRTH_2022,9.1
22021,LA,Caldwell Parish,R_BIRTH_2023,9
22021,LA,Caldwell Parish,R_DEATH_2021,16.7
